City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
338,Baruun-Urt,MN,46.6806,113.2792,37.02,38,100,12.21,overcast clouds
339,Garden City,US,42.3256,-83.331,73.65,31,20,19.57,few clouds
340,Imbituba,BR,-28.24,-48.6703,72.86,70,1,13.15,clear sky
341,Wangqing,CN,43.3218,129.7634,44.65,43,0,1.19,clear sky
342,El Suyatal,HN,14.5167,-87.2167,87.62,45,80,6.06,broken clouds
343,Ixtapa,MX,20.7,-105.2,79.83,69,0,8.05,clear sky
344,Massaguet,TD,12.4755,15.4365,100.62,21,100,7.61,overcast clouds
345,Karimpur,IN,23.9667,88.6167,80.67,78,100,9.33,overcast clouds
346,Ugoofaaru,MV,5.6667,73.0,84.85,74,100,20.76,overcast clouds
347,Sexsmith,CA,55.35,-118.786,27.75,74,100,13.8,light snow
348,Ozinki,RU,51.1786,49.6769,52.75,59,100,9.15,overcast clouds
349,Razole,IN,16.4833,81.8333,83.91,67,100,11.77,light rain
350,Dogondoutchi,NE,13.6393,4.0287,94.59,28,17,9.44,few clouds
351,Kuching,MY,1.55,110.3333,77.22,100,40,1.99,scattered clouds
352,Lilongwe,MW,-13.9669,33.7873,70.27,59,100,2.59,overcast clouds
353,Coronel Bogado,PY,-27.1833,-56.3,78.78,67,3,2.93,clear sky
354,Narkanda,IN,31.2548,77.4613,49.93,55,0,4.47,clear sky
355,Pasni,PK,25.2631,63.471,83.97,71,0,12.91,clear sky
356,Walvis Bay,NA,-22.9575,14.5053,70.75,32,0,3.44,clear sky
357,Vila Velha,BR,-20.3297,-40.2925,78.75,57,40,16.11,scattered clouds
358,Lisala,CD,2.15,21.5167,78.03,65,49,1.1,scattered clouds
359,Tongzi,CN,28.7829,105.0877,64.36,92,100,2.98,overcast clouds
360,Bougouni,ML,11.417,-7.479,93.83,29,100,4.07,overcast clouds
361,Boende,CD,-0.2167,20.8667,77.04,75,65,3.2,broken clouds
362,Berlevag,NO,70.8578,29.0864,37.2,80,100,4.61,overcast clouds
363,Iqaluit,CA,63.7506,-68.5145,35.33,74,100,4.61,overcast clouds
364,Chernyshevskiy,RU,63.0128,112.4714,14.7,96,13,2.93,few clouds
365,Narsaq,GL,60.9167,-46.05,55.62,75,5,5.5,clear sky
366,Fort Nelson,CA,58.8053,-122.7002,27.99,86,100,9.22,light snow
367,Loa Janan,ID,-0.583,117.095,74.32,99,100,1.39,very heavy rain
368,Boralday,KZ,43.3578,76.8594,60.66,77,40,4.47,scattered clouds
369,Cidreira,BR,-30.1811,-50.2056,68.72,74,0,12.21,clear sky
370,Bulungu,CD,-4.55,18.6,75.18,86,15,1.54,light rain
371,Sinnamary,GF,5.3833,-52.95,81.41,77,11,9.84,few clouds
372,Salinopolis,BR,-0.6136,-47.3561,78.51,89,100,5.17,overcast clouds
373,Mecca,SA,21.4267,39.8261,88.83,20,0,5.97,clear sky
374,Joshimath,IN,30.5667,79.5667,63.66,67,88,1.45,overcast clouds
375,Ostrovnoy,RU,68.0531,39.5131,31.64,79,11,15.77,few clouds
376,Danilovka,RU,50.3557,44.1168,45.77,81,100,17.4,light rain
377,Yumen,CN,40.2833,97.2,55.18,20,100,10.89,overcast clouds
378,Ferrol,ES,43.4832,-8.2369,61.27,83,100,3.69,overcast clouds
379,Necochea,AR,-38.5473,-58.7368,57.67,58,6,13.56,clear sky
380,Mbanza-Ngungu,CD,-5.25,14.8667,71.17,92,100,3.18,overcast clouds
381,Nanlong,CN,31.3533,106.0631,68.04,88,14,2.84,few clouds
382,Eenhana,NA,-17.4667,16.3333,67.89,32,0,4.36,clear sky
383,Takaungu,KE,-3.6837,39.8566,80.38,85,34,15.84,scattered clouds
384,Bethlehem,BR,-1.4558,-48.5044,82.44,83,75,5.75,heavy intensity rain
385,Tak Bai,TH,6.2595,102.0546,78.78,91,53,6.55,broken clouds
386,Bethalto,US,38.9092,-90.0407,86.74,63,20,19.57,few clouds
387,Chabarovice,CZ,50.6732,13.9418,62.02,74,7,2.01,clear sky
388,Uaua,BR,-9.8414,-39.4817,85.51,41,90,14.72,overcast clouds
389,Namibe,AO,-15.1961,12.1522,72.99,67,0,12.57,clear sky
390,Chapais,CA,49.7834,-74.8492,67.78,38,100,8.5,overcast clouds
391,Bandarbeyla,SO,9.4942,50.8122,83.37,85,100,5.95,overcast clouds
392,Pauini,BR,-7.7136,-66.9764,90.3,53,76,3.24,broken clouds
393,Kita,ML,13.0349,-9.4895,99.07,19,100,4.9,overcast clouds
394,Gat,IL,31.61,34.7642,75.4,50,0,9.53,clear sky
395,Nautla,MX,20.2167,-96.7833,91.49,55,7,10.65,clear sky
396,Villa Rica,US,33.7321,-84.9191,74.37,66,0,5.86,clear sky
397,Ipatovo,RU,45.7181,42.9036,52.65,76,100,12.73,overcast clouds
398,Ternate,ID,0.8,127.4,81.46,81,97,4.65,overcast clouds
399,Santo Tomas,PH,14.1079,121.1414,81.55,90,12,4.43,few clouds
400,San Matias,BO,-16.3667,-58.4,95.09,29,5,6.49,clear sky
401,Paita,PE,-5.0892,-81.1144,71.01,75,45,13.65,scattered clouds
402,Uruzgan,AF,32.8333,66.0,72.79,18,0,4.61,clear sky
403,Sept-Iles,CA,50.2001,-66.3821,49.05,51,20,9.22,few clouds
404,Golden,US,39.7555,-105.2211,75.18,39,40,7.0,scattered clouds
405,Sechura,PE,-5.5569,-80.8222,76.28,62,87,14.25,overcast clouds
406,Hay River,CA,60.8156,-115.7999,22.98,80,100,16.11,mist
407,Rapid Valley,US,44.0625,-103.1463,61.72,41,20,25.01,few clouds
408,Lasa,IT,46.6166,10.7002,59.88,93,60,3.02,broken clouds
409,Batagay,RU,67.6333,134.6333,17.76,93,100,6.35,light snow
410,Palwal,IN,28.15,77.3333,97.57,29,0,10.4,clear sky
411,Sarkand,KZ,45.41,79.9186,60.33,53,6,3.49,clear sky
412,Shubarkuduk,KZ,49.1447,56.4872,54.39,90,100,21.99,light rain
413,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,80.29,71,100,10.33,overcast clouds
414,Miles City,US,46.4083,-105.8406,49.17,66,100,19.57,overcast clouds
415,Twentynine Palms,US,34.1356,-116.0542,73.06,18,16,3.0,few clouds
416,Batouri,CM,4.4333,14.3667,72.59,89,100,2.71,overcast clouds
417,Biskamzha,RU,53.4497,89.5272,32.05,63,76,2.95,broken clouds
418,Belomorsk,RU,64.5232,34.7668,37.87,75,8,5.68,clear sky
419,Elyakhin,IL,32.4079,34.9243,69.84,61,0,10.8,clear sky
420,Bulgan,MN,48.8125,103.5347,26.85,89,66,3.91,broken clouds
421,Marystown,CA,47.1666,-55.1483,46.9,51,7,6.42,clear sky
422,Mbour,SN,14.422,-16.9638,81.45,58,34,15.1,scattered clouds
423,Roald,NO,62.5833,6.1333,56.32,54,0,8.05,clear sky
424,Salvador,SV,13.8333,-88.9167,84.24,48,100,3.76,overcast clouds
425,Tecoanapa,MX,16.5167,-98.75,86.22,58,6,10.42,clear sky
426,Asilah,MA,35.465,-6.0348,73.36,58,67,20.33,broken clouds
427,Hofn,IS,64.2539,-15.2082,48.22,81,100,5.75,overcast clouds
428,Hami,CN,42.8,93.45,64.58,17,0,17.72,clear sky
429,Hammerfest,NO,70.6634,23.6821,34.25,100,75,6.91,broken clouds
430,Atambua,ID,-9.1061,124.8925,70.7,83,100,4.99,overcast clouds
431,Abadan,IR,30.3392,48.3043,80.55,24,0,4.61,clear sky
432,Urumqi,CN,43.801,87.6005,58.15,39,0,2.24,clear sky
433,Raymond,US,43.9015,-70.4703,70.61,20,0,8.79,clear sky
434,Isoka,ZM,-10.1606,32.6335,61.3,80,9,1.05,clear sky
435,Cameta,BR,-2.2444,-49.4958,77.04,88,99,0.83,overcast clouds
436,Bahia Blanca,AR,-38.7196,-62.2724,68.61,41,0,7.92,clear sky
437,Flinders,AU,-34.5833,150.8552,59.18,94,90,4.0,light rain
438,Muzhi,RU,65.3667,64.6667,42.03,88,95,5.26,overcast clouds
439,Severobaykalsk,RU,55.65,109.3167,25.3,75,71,6.98,broken clouds
440,Immokalee,US,26.4187,-81.4173,91.94,45,0,6.91,clear sky
441,Husavik,IS,66.0449,-17.3389,39.15,96,100,9.04,overcast clouds
442,Socond,RO,47.5667,22.95,58.5,72,4,4.61,clear sky
443,Acara,BR,-1.9608,-48.1967,75.43,94,100,1.14,overcast clouds
444,Bakchar,RU,57.0186,82.0711,40.44,54,15,4.81,few clouds
445,Lusambo,CD,-4.9667,23.45,74.07,83,68,2.3,broken clouds
446,Arnprior,CA,45.4334,-76.3494,72.61,39,24,9.53,few clouds
447,Port Keats,AU,-14.25,129.55,75.78,39,30,12.62,scattered clouds
448,Draguignan,FR,43.5333,6.4667,65.86,85,68,4.61,broken clouds
449,Nantucket,US,41.2835,-70.0995,55.54,54,100,33.38,overcast clouds
450,Hualmay,PE,-11.0964,-77.6139,69.96,75,21,11.18,few clouds
451,Laguna,US,38.421,-121.4238,63.14,43,40,4.61,scattered clouds
452,Yaan,NG,7.3833,8.5667,86.11,61,100,6.53,overcast clouds
453,Ailigandi,PA,9.2333,-78.0167,84.56,74,100,7.49,overcast clouds
454,Mola Di Bari,IT,41.0609,17.0873,63.32,80,70,5.93,broken clouds
455,Hanna,CA,51.6334,-111.9018,43.86,59,56,1.99,broken clouds
456,Imeni Poliny Osipenko,RU,52.4201,136.4853,31.95,81,6,3.56,clear sky
457,Caxias,PT,38.7031,-9.2767,75.02,55,0,14.97,clear sky
458,Camopi,GF,3.1655,-52.3158,81.5,83,28,3.4,scattered clouds
459,Havelock,US,34.8791,-76.9013,67.98,59,100,18.41,overcast clouds
460,Ghanzi,BW,-21.5667,21.7833,60.66,23,0,6.51,clear sky
461,Adwa,ET,14.1646,38.8955,75.76,38,76,1.43,broken clouds
462,Verkh-Usugli,RU,52.7,115.1667,28.72,90,100,4.63,light snow
463,Tucurui,BR,-3.7661,-49.6725,84.51,70,92,2.55,overcast clouds
464,Varzelandia,BR,-15.7014,-44.0275,85.32,24,0,6.87,clear sky
465,Port-Gentil,GA,-0.7193,8.7815,84.16,84,75,9.22,thunderstorm
466,Koumra,TD,8.9126,17.5539,91.45,31,100,5.93,overcast clouds
467,George,ZA,-33.963,22.4617,51.35,93,26,2.3,scattered clouds
468,Manta,EC,-0.95,-80.7333,82.18,74,20,10.36,few clouds
469,Quimper,FR,48.0,-4.1,61.38,82,0,3.44,clear sky
470,Leh,IN,34.1667,77.5833,47.61,43,9,4.81,clear sky
471,Nanortalik,GL,60.1432,-45.2371,37.36,87,31,7.02,scattered clouds
472,Xuddur,SO,4.1213,43.8894,78.85,70,76,14.9,broken clouds
473,Oleksandrivka,UA,48.9634,32.2349,47.89,65,15,7.63,few clouds
474,La Paz,BO,-16.5,-68.15,62.58,18,20,14.97,few clouds
475,Romny,UA,50.751,33.4747,43.65,66,6,9.28,clear sky
476,San Andres,CO,12.5847,-81.7006,87.82,70,40,10.36,scattered clouds
477,Mizan Teferi,ET,6.9833,35.5833,61.9,96,88,2.55,light rain
478,Bambanglipuro,ID,-7.95,110.2833,77.86,89,99,3.69,overcast clouds
479,Kavaratti,IN,10.5669,72.642,85.6,74,100,17.83,overcast clouds
480,Mandera,KE,3.9366,41.867,85.96,55,68,12.73,broken clouds
481,Manbij,SY,36.5281,37.9549,66.69,44,71,5.77,broken clouds
482,Kualakapuas,ID,-3.0091,114.3876,73.8,98,100,2.42,light rain
483,Waterfoot,GB,53.6929,-2.2525,61.16,72,100,7.0,light rain
484,Krasnyy Chikoy,RU,50.3643,108.7512,26.08,79,98,10.13,overcast clouds
485,Atar,MR,20.5169,-13.0499,103.59,9,100,8.25,overcast clouds
486,Payo,ID,-3.7508,103.6372,74.7,95,95,2.44,overcast clouds
487,Puerto Escondido,MX,15.85,-97.0667,89.22,54,93,9.64,overcast clouds
488,Catuday,PH,16.2923,119.8062,81.34,74,0,3.67,clear sky
489,Orlik,RU,52.5178,99.825,21.58,77,29,2.89,scattered clouds
490,Tarquinia,IT,42.2482,11.7553,64.78,69,48,2.91,scattered clouds
491,Umm Kaddadah,SD,13.6017,26.6876,89.06,7,13,9.95,few clouds
492,Lubango,AO,-14.9172,13.4925,61.7,46,1,4.47,clear sky
493,Dhidhdhoo,MV,6.8833,73.1,85.14,72,100,20.38,overcast clouds
494,Edson,CA,53.5835,-116.4356,42.94,39,75,8.05,broken clouds
495,Escarcega,MX,18.6089,-90.7454,106.43,23,100,4.5,overcast clouds
496,Sierre,CH,46.2919,7.5356,65.68,45,0,3.44,clear sky
497,Rawson,AR,-43.3002,-65.1023,64.78,32,0,8.66,clear sky
498,Skjervoy,NO,70.0311,20.9714,39.2,91,100,2.39,overcast clouds
499,Iquitos,PE,-3.7481,-73.2472,78.84,94,75,4.61,broken clouds
500,Banjar,ID,-8.19,114.9675,78.71,92,24,3.56,few clouds
501,Buraydah,SA,26.326,43.975,82.85,11,49,10.78,scattered clouds
502,Sijunjung,ID,-0.6876,100.9537,73.81,97,91,1.14,overcast clouds
503,Amuntai,ID,-2.4177,115.2494,72.57,98,100,2.57,moderate rain
504,Kogon,UZ,39.7228,64.5517,62.64,94,100,16.11,thunderstorm with light rain
505,Inuvik,CA,68.3499,-133.7218,45.46,45,75,8.05,broken clouds
506,Whittlesea,ZA,-32.1759,26.8244,50.97,65,6,3.6,clear sky
507,Tazovskiy,RU,67.4667,78.7,33.73,100,100,8.72,overcast clouds
508,San Quintin,MX,30.4833,-115.95,63.48,60,0,21.74,clear sky
509,Tuy Hoa,VN,13.0833,109.3,76.08,93,62,2.06,broken clouds
510,Sembe,CG,1.6481,14.5806,72.25,95,99,1.39,light rain
511,Iskateley,RU,67.6803,53.1512,20.39,90,14,7.67,few clouds
512,Muros,ES,42.7762,-9.0603,73.17,77,100,7.78,overcast clouds
513,Mulege,MX,26.8833,-111.9833,86.18,27,0,8.5,clear sky
514,Itoman,JP,26.1247,127.6694,74.17,88,75,3.44,broken clouds
515,Nenjiang,CN,49.1833,125.2167,59.43,24,100,19.57,overcast clouds
516,Lumphat,KH,13.4878,106.9816,75.22,96,99,2.91,light rain
517,Srikakulam,IN,18.3,83.9,82.63,70,65,15.46,broken clouds
518,Matay,EG,28.419,30.7792,81.1,17,0,10.8,clear sky
519,Bourbonnais,US,41.1417,-87.875,80.33,57,0,25.32,clear sky
520,Leshukonskoye,RU,64.8989,45.7622,28.63,92,0,2.73,clear sky
521,Corinto,GR,37.9407,22.9573,61.9,54,2,3.76,clear sky
522,Along,IN,28.1667,94.7667,69.26,96,64,1.74,broken clouds
523,Novyy Rogachik,RU,48.6768,44.0608,58.1,79,100,18.81,overcast clouds
524,Dzaoudzi,YT,-12.7887,45.2699,82.29,74,0,12.66,clear sky
525,Caucaia,BR,-3.7361,-38.6531,86.31,76,75,8.05,heavy intensity rain
526,Cabedelo,BR,-6.9811,-34.8339,81.27,77,45,16.46,scattered clouds
527,Haradok,BY,55.4624,29.9816,44.71,63,19,6.51,few clouds
528,Linxia,CN,35.6003,103.2064,53.78,42,61,2.46,broken clouds
529,Bongandanga,CD,1.5,21.05,76.69,71,10,0.85,clear sky
530,Paramonga,PE,-10.6667,-77.8333,68.59,79,23,11.97,few clouds
531,Laranjeiras Do Sul,BR,-25.4078,-52.4161,66.52,78,10,1.77,clear sky
532,Lewisburg,US,35.4492,-86.7889,78.58,58,20,12.66,few clouds
533,Ekibastuz,KZ,51.6667,75.3667,51.85,51,19,10.89,few clouds
534,Shasta Lake,US,40.6804,-122.3708,54.36,64,87,3.4,overcast clouds
535,Tomohon,ID,1.3346,124.8392,68.09,95,100,2.1,overcast clouds
536,High Level,CA,58.5169,-117.136,24.91,86,100,16.11,light snow
537,Stary Sacz,PL,49.5636,20.635,58.59,69,94,2.06,overcast clouds
538,Labrea,BR,-7.2586,-64.7981,83.5,82,71,3.56,light rain
539,Alvdal,NO,62.1077,10.6307,48.94,44,100,11.16,light rain
540,Whitewater,US,42.8336,-88.7323,78.24,60,7,24.14,clear sky
541,Bichena,ET,10.45,38.2,65.12,41,100,4.03,overcast clouds
542,Eregli,TR,37.5133,34.0467,56.91,46,96,6.76,overcast clouds
543,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,73,0,11.5,clear sky
544,Nyagan,RU,62.1406,65.3936,48.81,65,9,5.59,clear sky
545,Mantua,IT,45.1667,10.7833,69.04,74,5,1.01,clear sky
546,Turukhansk,RU,65.8167,87.9833,33.06,87,100,13.76,overcast clouds
547,Hindoria,IN,23.9,79.5667,89.38,28,0,7.96,clear sky
548,Khuzhir,RU,53.1939,107.3397,31.39,71,100,10.71,overcast clouds
549,Estacion Coahuila,MX,32.1939,-115.0017,83.07,10,0,1.34,clear sky
550,Esfahan,IR,32.6572,51.6776,58.64,16,0,12.86,clear sky
551,Pitimbu,BR,-7.4706,-34.8086,81.19,76,90,14.03,overcast clouds
552,Spearfish,US,44.4908,-103.8594,53.82,61,75,21.85,broken clouds
553,Baie-Comeau,CA,49.2168,-68.1489,51.48,46,0,8.05,clear sky
554,Buritis,BR,-15.6178,-46.4233,84.79,32,1,6.24,clear sky
555,Koboko,UG,3.4136,30.9599,65.35,86,100,1.81,light rain
556,Mahon,ES,39.8885,4.2658,63.16,67,0,2.3,clear sky
557,Sagua De Tanamo,CU,20.5819,-75.2414,87.93,52,0,8.16,clear sky
558,Zhanaozen,KZ,43.3,52.8,52.93,76,100,24.87,overcast clouds
559,Eyl,SO,7.9803,49.8164,83.84,82,74,10.2,broken clouds
560,Antofagasta,CL,-23.65,-70.4,71.22,59,7,8.52,clear sky
561,Valleyview,CA,55.0667,-117.2859,28.44,86,100,10.36,snow
562,Andapa,MG,-14.65,49.65,67.64,99,41,1.7,scattered clouds
563,Shihezi,CN,44.3,86.0333,63.36,20,15,11.21,few clouds
564,Kautokeino,NO,69.0125,23.0412,35.13,99,100,14.32,overcast clouds
565,Okoneshnikovo,RU,54.8377,75.0834,52.77,49,43,8.46,scattered clouds
566,Dudinka,RU,69.4058,86.1778,33.78,99,100,19.73,light snow
567,Road Town,VG,18.4167,-64.6167,84.24,74,20,9.22,few clouds
568,Gangapur,IN,26.4833,76.7167,92.35,23,3,12.44,clear sky
569,Miguel Hidalgo,MX,19.4225,-99.2028,83.59,21,20,4.61,few clouds
570,Nador,MA,35.174,-2.9287,68.25,73,0,4.61,clear sky
571,Huarmey,PE,-10.0681,-78.1522,70.57,75,3,12.57,clear sky
572,Ovre Ardal,NO,61.3167,7.8,50.88,84,100,4.54,overcast clouds
573,Ifakara,TZ,-8.1333,36.6833,72.66,81,10,3.24,clear sky
574,Yashkul,RU,46.1711,45.3435,54.91,54,93,12.12,overcast clouds
575,Beni,CD,0.5,29.4667,63.77,89,31,1.3,scattered clouds
576,Santa Rosa,PH,14.3122,121.1114,82.38,72,41,7.23,scattered clouds
577,Conceicao Do Araguaia,BR,-8.2578,-49.2647,84.25,60,3,3.24,clear sky
578,Ligayan,PH,4.6533,119.4706,82.51,77,100,5.17,overcast clouds
579,Culpeper,US,38.5004,-77.9664,70.38,28,0,10.36,clear sky
580,Aldan,RU,58.6031,125.3894,29.61,98,100,10.22,snow
581,Denpasar,ID,-8.65,115.2167,83.86,83,40,11.5,scattered clouds
582,Yerofey Pavlovich,RU,53.9667,121.9667,39.33,76,100,4.29,overcast clouds
583,Havoysund,NO,70.9963,24.6622,35.83,90,98,2.35,overcast clouds
584,Ketchikan,US,55.3422,-131.6461,59.47,41,0,11.5,clear sky
585,Hambantota,LK,6.1241,81.1185,81.57,80,100,18.7,overcast clouds
586,Sume,BR,-7.6717,-36.88,81.59,41,89,13.15,light rain
587,Derzhavinsk,KZ,51.1,66.3167,58.78,34,100,22.19,overcast clouds
588,Maua,BR,-23.6678,-46.4614,71.4,77,67,8.34,broken clouds
589,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,76.8,94,40,1.14,moderate rain
590,Santa Pola,ES,38.1917,-0.5658,69.67,65,0,3.44,clear sky
591,Cuamba,MZ,-14.8031,36.5372,70.14,68,86,2.15,overcast clouds
592,Voyvozh,RU,62.892,54.9635,36.43,88,99,7.16,overcast clouds
593,Krasnoselkup,RU,65.7,82.4667,35.04,100,100,12.64,light snow
594,Lukuledi,TZ,-10.5667,38.8,69.78,79,1,2.13,clear sky
595,Son Tay,VN,21.1378,105.505,78.73,96,60,4.56,broken clouds
596,Woodstock,CA,43.1334,-80.7497,70.43,27,10,5.01,clear sky
597,Manga,BF,11.6636,-1.0731,88.11,47,66,14.09,broken clouds
598,Yar-Sale,RU,66.8333,70.8333,34.02,100,100,1.66,overcast clouds
599,Banfora,BF,10.6333,-4.7667,84.52,55,94,2.68,overcast clouds
600,Vostok,RU,46.4856,135.8833,40.57,66,2,6.87,clear sky
601,Altamont,US,42.2068,-121.7372,41.77,49,75,3.44,broken clouds
602,Nueve De Julio,AR,-35.4444,-60.8831,72.27,50,100,5.77,overcast clouds
603,Cherepovets,RU,59.1333,37.9,39.02,65,40,0.0,scattered clouds
604,Quatre Cocos,MU,-20.2078,57.7625,74.08,83,23,8.01,light rain
605,Thongwa,MM,16.7619,96.5278,77.16,89,100,10.74,heavy intensity rain
606,Mana,GF,5.6592,-53.7767,79.65,82,42,9.28,scattered clouds
607,Defiance,US,41.3334,-84.45,76.03,41,0,13.8,clear sky
608,Pergamino,AR,-33.89,-60.5736,71.19,53,100,4.0,overcast clouds
609,Sidney,AU,-33.8679,151.2073,58.62,88,40,11.01,light rain
610,Wanning,CN,18.8003,110.3967,77.04,94,77,5.26,broken clouds
611,Grindavik,IS,63.8424,-22.4338,51.75,81,40,18.41,scattered clouds
612,Shar,KZ,49.5886,81.0453,42.33,55,0,7.34,clear sky
613,Bridlington,GB,54.0831,-0.1919,64.89,79,100,18.25,overcast clouds
614,Barsi,IN,18.2333,75.7,90.45,29,100,16.58,overcast clouds
615,Weiz,AT,47.2167,15.6167,59.13,83,26,4.23,scattered clouds
616,Dongzhen,CN,22.3797,110.9389,73.22,96,100,2.51,light rain
617,Kalabo,ZM,-14.97,22.6814,65.88,43,0,5.99,clear sky
618,Pingliang,CN,35.5392,106.6861,49.48,91,71,4.54,broken clouds
619,Santa Cruz,BO,-17.8,-63.1667,86.05,51,75,13.8,broken clouds
620,Fenyi,CN,27.8112,114.6681,67.6,99,100,5.17,moderate rain
621,Anloga,GH,5.7947,0.8973,82.83,82,78,15.3,broken clouds
622,Pueblo,US,38.2545,-104.6091,86.77,9,0,18.41,clear sky
623,Beni Suef,EG,29.0731,31.0979,74.3,42,0,11.68,clear sky
624,Balad,IQ,34.0164,44.1453,74.77,23,0,5.5,clear sky
625,Saint-Prosper,CA,46.2117,-70.4811,68.29,29,0,5.86,clear sky
626,Guntakal,IN,15.1667,77.3833,83.89,63,100,17.9,moderate rain
627,Ambilobe,MG,-13.2,49.05,72.97,92,5,2.75,clear sky
628,Alegrete,BR,-29.7831,-55.7919,69.82,68,50,0.38,scattered clouds
629,Fort Stewart,US,31.8722,-81.61,72.03,54,0,4.61,clear sky
630,Totolapan,MX,18.5167,-96.1833,109.81,21,29,8.16,scattered clouds
631,Marienburg,PL,54.0359,19.0266,44.11,68,12,5.12,few clouds
632,Richards Bay,ZA,-28.783,32.0377,63.77,87,2,6.96,clear sky
633,Am Timan,TD,11.0297,20.2827,93.79,24,100,5.68,overcast clouds
634,Batsfjord,NO,70.6345,29.7185,37.18,75,75,0.0,light rain
635,Kudahuvadhoo,MV,2.6708,72.8944,84.4,79,97,20.8,overcast clouds
636,Bogovarovo,RU,58.9785,47.0246,36.52,97,100,13.2,overcast clouds
637,Chifeng,CN,42.2683,118.9636,46.04,57,16,6.35,few clouds
638,Boddam,GB,57.4667,-1.7833,55.44,86,100,24.58,overcast clouds
639,Chulym,RU,55.0997,80.9572,42.71,50,6,4.65,clear sky
640,Werda,BW,-25.2667,23.2833,58.98,34,0,3.58,clear sky
641,Tokur,RU,53.1333,132.9,29.98,92,29,4.07,scattered clouds
642,Medea,DZ,36.2642,2.7539,53.15,63,6,4.41,clear sky
643,Nyakahanga,TZ,-1.6033,31.1414,61.48,87,95,2.19,overcast clouds
644,San Jeronimo,PE,-11.9472,-75.2829,64.63,43,62,7.47,broken clouds
645,Sturgeon Bay,US,44.8342,-87.377,68.4,48,0,20.71,clear sky
646,Iberia,US,29.9502,-91.7507,91.06,58,20,12.66,few clouds
647,Namtsy,RU,62.7161,129.6658,23.65,80,32,9.55,scattered clouds
648,Beloha,MG,-25.1667,45.05,68.32,87,54,5.48,broken clouds
649,Pochutla,MX,15.7432,-96.4661,92.82,47,100,10.42,overcast clouds
650,Jurm,AF,36.8648,70.8342,67.64,52,100,0.34,overcast clouds
651,Nalut,LY,30.3333,10.85,68.16,42,5,19.1,clear sky
652,Waingapu,ID,-9.6567,120.2641,77.0,83,48,8.46,scattered clouds
653,Osoyoos,CA,49.0331,-119.4524,59.41,33,100,4.61,overcast clouds
654,Praxedis Guerrero,MX,31.3667,-106.0167,87.26,8,0,20.87,clear sky
655,Riyadh,SA,24.6877,46.7219,82.54,15,0,9.24,clear sky
656,Port Lincoln,AU,-34.7333,135.8667,58.3,72,0,5.1,clear sky
657,Lima,PE,-12.0432,-77.0282,66.38,46,100,11.5,overcast clouds
658,Ibb,YE,13.9667,44.1833,70.02,64,22,2.8,few clouds
659,Kirsanov,RU,52.6549,42.7224,41.16,90,87,12.77,overcast clouds
660,Galle,LK,6.0367,80.217,81.63,84,100,16.75,overcast clouds
661,Marabba,SD,12.35,32.1833,94.44,34,100,14.27,overcast clouds
662,San Carlos De Bariloche,AR,-41.1456,-71.3082,49.24,64,98,4.85,overcast clouds
663,Stephenville,US,32.2207,-98.2023,96.17,41,0,13.8,clear sky
664,Thunder Bay,CA,48.4001,-89.3168,49.98,60,100,27.63,overcast clouds
665,Nizhnekamsk,RU,55.6366,51.8245,59.79,26,0,4.47,clear sky
666,Samoded,RU,63.6083,40.5111,31.96,83,10,2.68,clear sky
667,Selkirk,CA,50.1436,-96.8845,50.16,98,100,13.94,heavy intensity rain
668,Mwense,ZM,-10.3845,28.698,68.72,61,38,4.83,scattered clouds
669,Yinchuan,CN,38.4681,106.2731,61.66,41,10,10.02,clear sky
670,Evanston,US,42.0411,-87.6901,82.4,53,75,28.77,broken clouds
671,Pringsewu,ID,-5.3582,104.9744,76.17,94,100,0.51,overcast clouds
672,Dosso,NE,13.049,3.1937,90.91,38,83,7.58,broken clouds
673,Karwar,IN,14.8,74.1333,82.13,82,89,11.63,overcast clouds
674,Nekhayevskiy,RU,50.4106,41.7561,42.55,85,52,12.19,broken clouds
675,Vysokaya Gora,RU,55.9128,49.3017,57.38,60,100,5.1,overcast clouds
676,Buchanan,LR,5.8808,-10.0467,79.74,82,40,7.34,scattered clouds
677,Rietavas,LT,55.7194,21.9311,40.26,70,67,3.69,broken clouds
678,Murindo,CO,6.9848,-76.7544,83.62,89,100,2.91,heavy intensity rain
679,Ha Tinh,VN,18.3333,105.9,75.06,95,19,2.15,few clouds
680,Dalton,US,34.7698,-84.9702,76.98,53,0,5.01,clear sky
681,Baturaja,ID,-4.1333,104.1667,75.49,95,99,2.64,overcast clouds
682,Aksha,RU,50.2814,113.2867,28.24,61,68,14.52,broken clouds
683,Windhoek,NA,-22.5594,17.0832,61.0,33,0,4.61,clear sky
684,Tukrah,LY,32.5341,20.5791,62.19,84,0,5.17,clear sky
685,Pemangkat,ID,1.1667,108.9667,77.99,85,100,3.85,overcast clouds
686,Stornoway,GB,58.2093,-6.3865,51.93,93,75,21.85,light intensity shower rain
687,Port-Cartier,CA,50.0334,-66.8654,49.75,67,0,5.03,clear sky
688,Beinamar,TD,8.6698,15.3813,91.36,31,96,2.82,overcast clouds
689,Kumluca,TR,36.3703,30.2869,65.34,66,54,3.56,broken clouds
